,year,artist,song,points
1182,2020,Billie Eilish,Therefore I Am,4567
1183,2020,Pearl Jam,Superblood Wolfmoon,4571
1184,2020,Bad Wolves,Killing Me Slowly,4572
1185,2020,twenty one pilots,The Hype,4587
1186,2021,Glass Animals,Heat Waves,194
1187,2021,The Kid LAROI,Without You,704
1188,2021,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home),1294
1189,2021,Machine Gun Kelly X blackbear,My Ex's Best Friend,1856
1190,2021,24kGoldn Featuring iann dior,Mood,1995
1191,2021,Maneskin,Beggin',2633
1192,2021,Tai Verdes,A-O-K,2732
1193,2021,Weezer,All My Favorite Songs,2771
1194,2021,Taylor Swift,Willow,2774
1195,2021,Olivia Rodrigo,Brutal,2898
1196,2021,AJR,Way Less Sad,2899
1197,2021,Billie Eilish,Therefore I Am,2911
1198,2021,Imagine Dragons,Follow You,2915
1199,2021,Surf Curse,Freaks,3053
1200,2021,Willow Featuring Travis Barker,transparentsoul,3061
1201,2021,Maneskin,I Wanna Be Your Slave,3131
1202,2021,twenty one pilots,Saturday,3163
1203,2021,Imagine Dragons,Wrecked,3166
1204,2021,Billie Eilish,Happier Than Ever,3201
1205,2021,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot,3217
1206,2021,girl in red,Serotonin,3444
1207,2021,Vance Joy,Missing Piece,3455
1208,2021,Billie Eilish,Your Power,3492
1209,2021,Nessa Barrett Featuring jxdn,La Di Die,3606
1210,2021,Sueco,Paralyzed,3616
1211,2021,Nessa Barrett,I Hope Ur Miserable Until Ur Dead,3628
1212,2021,Billie Eilish,Lost Cause,3649
1213,2021,All Time Low Featuring blackbear,Monsters,3655
1214,2021,bbno$ Featuring Rich Brian,Edamame,3655
1215,2021,Beach Bunny,Cloud 9,3696
1216,2021,Billie Eilish,NDA,3699
1217,2021,AURORA,Runaway,3699
1218,2021,carolesdaughter,Violent,3710
1219,2021,twenty one pilots,Shy Away,3754
1220,2021,Taylor Swift,Champagne Problems,3774
1221,2021,Coldplay,Higher Power,3776
1222,2021,Eyedress,Jealous,3798
1223,2021,Tones And I,Fly Away,3800
1224,2021,ElyOtto,SugarCrash!,3825
1225,2021,Machine Gun Kelly,Papercuts,3839
1226,2021,Oliver Tree,Life Goes On,3895
1227,2021,Foushee,Deep End,3977
1228,2021,Nu Breed & Jesse Howard,Welcome To My House,3979
1229,2021,Cage The Elephant,Skin And Bones,3984
1230,2021,Coldplay x BTS,My Universe,3991
1231,2021,PinkPantheress,Break It Off,4037
1232,2021,Banners,Someone To You,4039
1233,2021,Ashe & Finneas,Till Forever Falls Apart,4046
1234,2021,Juice WRLD x Marshmello,Come & Go,4047
1235,2021,Billie Eilish,Billie Bossa Nova,4048
1236,2021,Machine Gun Kelly Featuring Kellin Quinn,Love Race,4056
1237,2021,Lorde,Solar Power,4058
1238,2021,Foo Fighters,Waiting On A War,4074
1239,2021,Greta Van Fleet,Heat Above,4080
1240,2021,The Strokes,The Adults Are Talking,4092
1241,2021,Sub Urban & Bella Poarch,Inferno,4103
1242,2021,Miley Cyrus,Plastic Hearts,4131
1243,2021,Machine Gun Kelly & Halsey,Forget Me Too,4135
1244,2021,kim dracula,Paparazzi,4196
1245,2021,Clairo,Sofia,4197
1246,2021,Riovaz,Prom Night,4214
1247,2021,Jeris Johnson,Damn!,4225
1248,2021,The Lumineers,Brightside,4242
1249,2021,Black Pumas,Colors,4253
1250,2021,Zach Bryan,Heading South,4257
1251,2021,"benny blanco, Marshmello & Vance Joy",You,4276
1252,2021,Milky Chance,Colorado,4278
1253,2021,Billie Eilish,Halley's Comet,4278
1254,2021,Foo Fighters,Making A Fire,4278
1255,2021,Taylor Swift,Gold Rush,4281
1256,2021,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),4289
1257,2021,Halsey,"I Am Not A Woman, I'm A God",4304
1258,2021,Rex Orange County,Pluto Projector,4335
1259,2021,AJR,Bang!,4369
1260,2021,Billie Eilish,Getting Older,4376
1261,2021,Tai Verdes,Drugs,4384
1262,2021,Modest Mouse,We Are Between,4394
1263,2021,Kings Of Leon,The Bandit,4398
1264,2021,347aidan,Dancing In My Room,4401
1265,2021,Taylor Swift,Tolerate It,4403
1266,2021,John Mayer,Last Train Home,4408
1267,2021,Cannons,Fire For You,4423
1268,2021,Machine Gun Kelly & CORPSE,Daywalker!,4424
1269,2021,Big Red Machine Featuring Taylor Swift,Renegade,4426
1270,2021,347aidan,Memories!,4428
1271,2021,Taylor Swift,'Tis The Damn Season,4432
1272,2021,BoyWithUke,Toxic,4440
1273,2021,Penelope Scott,Rat,4463
1274,2021,Billie Eilish,I Didn't Change My Number,4464
1275,2021,Daisy The Great X AJR,Record Player,4472
1276,2021,Rise Against,Nowhere Generation,4489
1277,2021,24kGoldn,"3, 2, 1",4497
1278,2021,Taylor Swift,Ivy,4506
1279,2021,Fleetwood Mac,Dreams,4516
1280,2021,Imagine Dragons X JID,Enemy,4525
1281,2021,BoyWithUke,Two Moons,4544
1282,2021,Billie Eilish,Male Fantasy,4593
1283,2021,Royal Blood,Trouble's Coming,4598
1284,2021,Billie Eilish,Oxytocin,4599
1285,2021,Lana Del Rey,Dealer,4611
1286,2022,Imagine Dragons X JID,Enemy,1015
1287,2022,Jelly Roll,Son Of A Sinner,1068
1288,2022,Nicky Youre & dazy,Sunroof,1089
1289,2022,Imagine Dragons,Bones,1468
1290,2022,GAYLE,abcdefu,1687
1291,2022,Stephen Sanchez,Until I Found You,1745
1292,2022,Zach Bryan,Something In The Orange,1844
1293,2022,Glass Animals,Heat Waves,2160
1294,2022,AJR,World's Smallest Violin,2344
1295,2022,Kate Bush,Running Up That Hill (A Deal With God),2534
1296,2022,Cafune,Tek It,2654
1297,2022,Billie Eilish,Happier Than Ever,2682
1298,2022,Steve Lacy,Bad Habit,2776
1299,2022,The Walters,I Love You So,3033
1300,2022,BoyWithUke,Toxic,3120
1301,2022,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home),3156
1302,2022,Noah Kahan,Stick Season,3236
1303,2022,d4vd,Romantic Homicide,3292
1304,2022,Zach Bryan,Oklahoma Smoke Show,3328
1305,2022,Beach Weather,"Sex, Drugs, Etc.",3373
1306,2022,Jaymes Young,Infinity,3401
1307,2022,Billie Eilish,TV,3425
1308,2022,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot,3441
1309,2022,Falling In Reverse,Voices In My Head,3463
1310,2022,The Rare Occasions,Notion,3476
1311,2022,Steve Lacy,Static,3536
1312,2022,Metallica,Master Of Puppets,3578
1313,2022,AnnenMayKantereit & Giant Rooks,Tom's Diner,3610
1314,2022,Vundabar,Alien Blues,3630
1315,2022,Red Hot Chili Peppers,Black Summer,3634
1316,2022,Zach Bryan,From Austin,3638
1317,2022,BoyWithUke X blackbear,IDGAF,3657
1318,2022,Maneskin,Supermodel,3658
1319,2022,Machine Gun Kelly X blackbear,Make Up Sex,3693
1320,2022,Machine Gun Kelly & WILLOW,Emo Girl,3700
1321,2022,The Black Keys,Wild Child,3711
1322,2022,Falling In Reverse,Zombified,3799
1323,2022,Halsey,Could Have Been Me,3827
1324,2022,Machine Gun Kelly & Bring Me The Horizon,Maybe,3866
1325,2022,Imagine Dragons,Sharks,3873
1326,2022,Suki Waterhouse,Good Looking,3890
1327,2022,Zach Bryan,Heavy Eyes,3903
1328,2022,Steve Lacy,Dark Red,3905
1329,2022,SiM,The Rumbling,3928
1330,2022,Machine Gun Kelly & Lil Wayne,Ay!,3951
1331,2022,Joy Again,Looking Out For You,3955
1332,2022,TALK,Run Away To Mars,3964
1333,2022,Nessa Barrett,Die First,3966
1334,2022,HARDY,Sold Out,3980
1335,2022,Zach Bryan,Sun To Me,3996
1336,2022,Avril Lavigne Featuring blackbear,Love It When You Hate Me,4039
1337,2022,Mother Mother,Hayloft II,4044
1338,2022,Zach Williams,Heaven Help Me,4054
1339,2022,Ghost,Mary On A Cross,4055
1340,2022,Zach Bryan,"Burn, Burn, Burn",4069
1341,2022,Cigarettes After Sex,Apocalypse,4069
1342,2022,Coldplay x BTS,My Universe,4087
1343,2022,Zach Williams,Heart Of God,4127
1344,2022,Coyote Theory,This Side Of Paradise,4130
1345,2022,Steve Lacy,Mercury,4141
1346,2022,Lil Peep Featuring rainy bear,Nuts,4146
1347,2022,Arctic Monkeys,505,4152
1348,2022,Tom Odell,Another Love,4165
1349,2022,Mareux,The Perfect Girl,4231
1350,2022,Koe Wetzel,Creeps,4249
1351,2022,Montell Fish,Hotel,4256
1352,2022,Florence + The Machine,My Love,4259
1353,2022,Three Days Grace,So Called Life,4274
1354,2022,Oliver Tree,Life Goes On,4292
1355,2022,Zach Bryan,Highway Boys,4298
1356,2022,Maneskin,Beggin',4302
1357,2022,Avril Lavigne,Bite Me,4309
1358,2022,Shinedown,Planet Zero,4338
1359,2022,Muse,Won't Stand Down,4355
1360,2022,Gorillaz Featuring Thundercat,Cracker Island,4388
1361,2022,Billie Eilish,The 30th,4398
1362,2022,Eyedress Featuring Dent May,Something About You,4398
1363,2022,Paramore,This Is Why,4404
1364,2022,Giovannie & The Hired Guns,Ramon Ayala,4405
1365,2022,The Lumineers,Where We Are,4420
1366,2022,Weezer,A Little Bit Of Love,4421
1367,2022,New West,Those Eyes,4432
1368,2022,Shinedown,Daylight,4459
1369,2022,Daisy The Great X AJR,Record Player,4460
1370,2022,d4vd,Here With Me,4473
1371,2022,Gorillaz Featuring Tame Impala & Bootie Brown,New Gold,4508
1372,2022,Blink-182,Edging,4512
1373,2022,Bob Moses,Love Brand New,4513
1374,2022,Jelly Roll,Dead Man Walking,4534
1375,2022,Cults,Gilded Lily,4536
1376,2022,Montell Fish,Fall In Love With You.,4544
1377,2022,Rosa Walton,I Really Want To Stay At Your House,4544
1378,2022,Kenshi Yonezu,Kick Back,4549
1379,2022,Koe Wetzel,Cabo,4549
1380,2022,Steve Lacy Featuring Foushee,Sunshine,4550
1381,2022,twenty one pilots,The Outside,4552
1382,2022,The Killers,Boy,4572
1383,2022,Bad Omens,Just Pretend,4592
1384,2022,Sueco,Loser,4594
1385,2022,Joji,Die For You,4604
1386,2023,Zach Bryan,Something In The Orange,2559
1387,2023,Stephen Sanchez,Until I Found You,2597
1388,2023,Steve Lacy,Bad Habit,2607
1389,2023,Nicky Youre & dazy,Sunroof,2635
1390,2023,Jelly Roll,Need A Favor,2895
1391,2023,Lizzy McAlpine,Ceilings,3078
1392,2023,Bad Omens,Just Pretend,3080
1393,2023,Mac DeMarco,Heart To Heart,3141
1394,2023,Zach Bryan Featuring Maggie Rogers,Dawns,3185
1395,2023,d4vd,Here With Me,3396
1396,2023,Linkin Park,Lost,3481
1397,2023,New West,Those Eyes,3605
1398,2023,Rosa Linn,Snap,3695
1399,2023,Rainbow Kitten Surprise,It's Called: Freefall,3729
1400,2023,Fall Out Boy,Love From The Other Side,3784
1401,2023,Falling In Reverse,Watch The World Burn,3790
1402,2023,Bakar,Hell N Back,3830
1403,2023,beabadoobee,Glue Song,3874
1404,2023,Sleep Token,The Summoning,3916
1405,2023,d4vd,Romantic Homicide,3931
1406,2023,TV Girl,Blue Hair,3957
1407,2023,Hozier,Eat Your Young,4006
1408,2023,ThxSoMch,Spit In My Face!,4038
1409,2023,beabadoobee,The Perfect Pair,4046
1410,2023,Melanie Martinez,Void,4061
1411,2023,ROAR,Christmas Kids,4090
1412,2023,SZA,F2F,4090
1413,2023,Arctic Monkeys,505,4113
1414,2023,Tom Odell,Another Love,4126
1415,2023,Sam Barber,Straight And Narrow,4140
1416,2023,Zach Bryan,The Good I'll Do,4200
1417,2023,Lil Yachty,Drive Me Crazy!,4208
1418,2023,HARDY,Jack,4237
1419,2023,Joji,Die For You,4246
1420,2023,Kxllswxtch,Waste,4280
1421,2023,Steve Lacy,Dark Red,4303
1422,2023,Cults,Gilded Lily,4316
1423,2023,boygenius,Not Strong Enough,4333
1424,2023,Zach Bryan,"Burn, Burn, Burn",4344
1425,2023,Cigarettes After Sex,Apocalypse,4365
1426,2023,Foo Fighters,Rescued,4367
1427,2023,Lana Del Rey Featuring Father John Misty,Let The Light In,4422
1428,2023,Zach Bryan,Motorcycle Drive By,4432
1429,2023,Zach Bryan,Fifth Of May,4468
1430,2023,Gorillaz Featuring Tame Impala & Bootie Brown,New Gold,4503
1431,2023,Melanie Martinez,Evil,4504
1432,2023,Jelly Roll,She,4537
1433,2023,Melanie Martinez,Death,4539
1434,2023,Paris Paloma,Labour,4553
1435,2023,George Ezra,Green Green Grass,4584
1436,2023,Metallica,Lux Aeterna,4584
1437,2023,Kenshi Yonezu,Kick Back,4604
1438,2023,Lana Del Rey,A&W,4618
1439,2023,Maneskin,The Loneliest,4643
1440,2023,Beach Weather,"Sex, Drugs, Etc.",4645
1441,2023,Avril Lavigne With YUNGBLUD,I'm A Mess,4661
1442,2023,Lana Del Rey,Say Yes To Heaven,4695
1443,2023,Bad Omens,The Death Of Peace Of Mind,4698
1444,2023,Imagine Dragons,Bones,4700
1445,2023,Noah Kahan,Homesick,4708
1446,2023,Blink-182,Edging,4727
1447,2023,Noah Kahan,Stick Season,4745
1448,2023,Linkin Park,Fighting Myself,4749
1449,2023,Melanie Martinez,The Contortionist,4752
1450,2023,The 1975,About You,4758
1451,2023,Jelly Roll,Son Of A Sinner,4772
1452,2023,Gorillaz Featuring Bad Bunny,Tormenta,4794
1453,2023,Diplo Presents Thomas Wesley Featuring Kodak Black & Koe Wetzel,Wasted,4798
1454,2023,Paramore,This Is Why,4802
1455,2023,Melanie Martinez,Nymphology,4825
1456,2023,Daisy Jones & The Six,Look At Us Now (Honeycomb),4867
1457,2023,Billie Eilish,Hotline (Edit),4873
1458,2023,All Time Low,Sleepwalking,4873
1459,2023,Dominic Fike,Mona Lisa,4889
1460,2023,boygenius,Cool About It,4889
1461,2023,Billie Eilish,TV,4905
1462,2023,Noah Kahan,Orange Juice,4905
1463,2023,Noah Kahan,All My Love,4916
1464,2023,Jelly Roll,Halfway To Hell,4928
1465,2023,Lynyrd Skynyrd,Simple Man,4935
1466,2023,HARDY,Sold Out,4936
1467,2023,Metallica,72 Seasons,4941
1468,2023,Melanie Martinez,Tunnel Vision,4961
1469,2023,Ghost,Mary On A Cross,4962
1470,2023,Noah Kahan,Dial Drunk,4963
1471,2023,The 1975,I'm In Love With You,4968
1472,2023,Radiohead,Creep,4969
1473,2023,Noah Kahan,Northern Attitude,4971
1474,2023,Florence + The Machine,Dog Days Are Over,4978
1475,2023,TALK,Run Away To Mars,4978
1476,2023,Noah Kahan,You're Gonna Go Far,4988
1477,2023,Melanie Martinez,Spider Web,4988
1478,2023,Zach Bryan,Oklahoma Smoke Show,4989
1479,2023,Gracie Abrams,I Know It Won't Work,4994
1480,2023,Zach Williams,Heart Of God,4997
1481,2023,Avenged Sevenfold,Nobody,4999
1482,2023,Noah Kahan,The View Between Villages,5008
1483,2023,Noah Kahan,Call Your Mom,5009
1484,2023,Noah Kahan,No Complaints,5017
1485,2023,Conan Gray,Never Ending Song,5033
